"date","absc532-TKB","absc1064-TKB","absc532-TKO","absc1064-TKO","absc532-TYM","absc1064-TYM"
2011-11-17,2.85459782043509e-06,4.01730850391239e-06,3.67877069777793e-06,3.75116083948443e-06,2.98490743025122e-06,4.20075335816063e-06
2011-11-18,3.40765943895042e-06,2.63367222908176e-06,1.29022182043461e-06,2.64541464769594e-06,4.4497546237994e-06,3.55756591031383e-06
2011-11-19,7.34496497579962e-07,4.92307732123614e-06,1.80741075343858e-06,3.62010763971758e-06,9.11996310652041e-07,5.88573265821163e-07
2011-11-20,4.8974715757737e-06,1.27197152983835e-06,2.71021531397548e-06,6.185575596181e-07,3.95920821371127e-07,8.62913855452244e-07
2011-11-21,2.40704412527628e-06,2.24046017548751e-06,2.1841110829775e-06,2.36066656361073e-06,1.28884653827907e-06,6.21039554335288e-06
2011-11-22,7.68943114026499e-06,5.15136206674221e-06,5.35080233129129e-06,4.25064455098905e-06,6.74707016627781e-06,5.81459746015474e-06
2011-11-23,6.24608279655871e-06,1.4819517237165e-06,6.85930428457372e-06,1.19408230661736e-06,4.14917660240876e-06,1.85641197094672e-06
2011-11-24,2.5392101106117e-05,1.57820237207395e-06,1.40938383780786e-05,2.60373086917896e-06,3.73675671717446e-06,1.10832399029688e-06
2011-11-25,7.37729196255121e-06,1.99948509134836e-06,5.65719063818986e-06,5.26076137376687e-06,3.06958050365457e-07,2.48396794477197e-07
2011-11-26,5.20008678980994e-06,8.12597292554171e-06,3.71156634540396e-06,5.11319001721877e-06,2.53923474271671e-06,3.14611679202719e-06
2011-11-27,1.86452950088338e-06,5.40837546370728e-06,1.95744737345243e-06,3.59801423251027e-06,2.28873625212278e-06,4.5533159335806e-06
2011-11-28,4.40355793964136e-06,5.05973200134237e-07,4.92785247788824e-06,7.11551595365122e-07,1.76354297152253e-06,1.35931716743326e-06
2011-11-29,4.83211205582075e-07,5.87033822065443e-07,2.97928793211804e-07,3.34653900699966e-07,4.02020435074123e-07,3.29566187245855e-06
2011-11-30,2.1349114271993e-06,4.59806989154281e-06,1.63554459549122e-06,4.6481485551376e-06,4.22916858947152e-06,3.69817368575619e-06
2011-12-01,5.15744061366633e-07,5.14200188733685e-07,1.14346625209491e-06,4.35447986280669e-07,1.76838850848857e-06,2.12837537942502e-07
2011-12-02,7.65088577053536e-06,6.93441814328389e-06,1.5535012882574e-06,5.62821044913174e-06,3.46434615089696e-06,1.88250090044309e-06
2011-12-03,1.35908964608124e-06,3.41717418981015e-06,9.19854603938791e-07,2.52596515876542e-06,4.14269111902821e-07,3.41364150285518e-06
2011-12-04,1.78224413287826e-06,3.1590979437057e-06,1.77863968516565e-06,5.29081214640949e-06,1.62255909279415e-06,4.22880827826302e-06
2011-12-05,2.88815396139564e-06,3.15259475637467e-06,4.2766397263014e-06,2.63199295602752e-06,2.3161795219634e-06,1.7563770371498e-06
2011-12-06,4.24201151906162e-06,4.05101747380778e-06,6.7866391123087e-06,1.1426595327058e-06,2.55958019881981e-06,1.64077081614508e-06
2011-12-07,2.38935186568914e-06,3.44576322987688e-06,3.85071365542796e-06,3.24914755157892e-06,2.65621028431629e-06,2.22234041842453e-06
2011-12-08,1.31981727091386e-05,7.18638817988262e-07,4.63126675323468e-06,2.35237455578402e-06,1.84841762199003e-06,2.18096932548848e-06
2011-12-09,1.11551917387466e-06,3.19207086044863e-06,1.30063369264321e-06,2.98871939941932e-06,1.26773758535754e-06,1.80181332986283e-06
2011-12-10,3.90817861014193e-06,3.50450512549624e-06,3.32201684700936e-06,2.21818503098543e-06,5.1682162265127e-06,2.75424036677709e-06
2011-12-11,3.12230255105633e-06,1.14238428214591e-06,3.75953756951439e-06,7.8841213905593e-07,1.3672392326972e-06,1.91591376816978e-06
2011-12-12,4.16863072364916e-06,3.02976896080625e-06,3.24679535257427e-06,1.63000983404872e-06,4.04337693759207e-06,3.72104724287508e-06
2011-12-13,9.01334537849155e-07,2.50906312070197e-07,8.67604534868446e-07,2.59172244657756e-07,2.17163532805616e-06,3.29719497682745e-06
2011-12-14,2.21290726231659e-06,4.36777682864045e-07,2.15152271632614e-06,2.50067176385482e-07,1.14432494661239e-07,4.13078865390918e-07
2011-12-15,2.81871399436253e-06,1.32509857861617e-06,2.89959073304941e-06,1.6199472011316e-06,2.78206848250828e-07,2.22970377919766e-06
2011-12-16,3.34341066146733e-06,7.70389649252519e-06,1.92927894836312e-06,2.79657431288458e-06,1.58254305414505e-06,6.99778222460065e-06
2011-12-17,5.92809541535946e-06,4.83282204319111e-06,3.70074030000816e-06,2.44372445399727e-06,4.7448827853409e-06,2.52101115424193e-06
2011-12-18,5.36992220276781e-06,2.02287708112837e-06,3.06727257963546e-06,1.544574149886e-06,2.14884223741724e-06,2.27844276524912e-06
2011-12-19,4.64132675929565e-06,4.68731838072636e-06,3.97432432438361e-06,2.99246764558742e-06,7.90335995980951e-06,3.20223967697078e-06
2011-12-20,5.27902053115283e-06,1.69526923012436e-06,3.71653467032117e-06,1.42944064846991e-06,2.12618460367605e-06,5.45976595221824e-06
2011-12-21,1.27567086040743e-06,2.26021837508662e-07,5.46784321675285e-07,1.90203068750113e-07,3.24519723599586e-06,2.94578122259537e-06
2011-12-22,4.21573386603064e-07,4.01383625685165e-06,5.35354321423387e-07,3.32526214888795e-06,2.60623536906777e-06,1.75259218251306e-06
2011-12-23,2.96184813794057e-06,2.90102804105585e-06,3.13274001133724e-06,1.98231660545886e-06,3.04214528762523e-06,1.61048123421149e-06
2011-12-24,3.91614324429959e-06,2.06202388200314e-07,2.9913205857145e-06,1.67540327824664e-07,1.80731618550907e-06,3.99754462374338e-06
2011-12-25,3.2794270419325e-06,8.60922191604681e-07,1.10298442967079e-06,3.48088950487921e-07,2.06011932646819e-06,3.3630855284508e-06
2011-12-26,2.17296130822528e-06,4.35211721040392e-06,1.42461862038765e-06,3.24827243455197e-06,3.93032763291377e-06,3.20366296488162e-06
2011-12-27,1.8040437791875e-06,3.664419377888e-06,1.68788799045373e-06,4.78798103841683e-06,2.12612480502833e-06,4.54079775424975e-06
2011-12-28,3.72707817316977e-07,1.98869492266053e-06,3.93426295778881e-07,2.01534640192736e-06,2.32455229259834e-06,1.3435197541759e-06
2011-12-29,1.91976845645159e-07,2.29514156235817e-07,4.37868024230665e-07,3.16916013207661e-07,1.30805824055665e-06,4.56585022009964e-06
2011-12-30,2.64265621993518e-06,4.20772958470252e-07,3.60849837017632e-06,3.73159232080795e-07,5.22447999411728e-06,2.50925864748934e-06
2011-12-31,2.63097359346244e-07,2.62023414268197e-06,3.31226692490333e-07,3.20279141194018e-06,5.62220616547692e-06,4.67379005834511e-06
2012-01-01,4.60150334584574e-06,3.04180236421031e-06,3.12935861020516e-06,1.12105873987107e-06,4.24419829029591e-06,3.42403430876525e-06
2012-01-02,4.63449148125493e-06,2.0308879306778e-06,1.9982127189917e-06,1.63737901191788e-06,5.94530865865673e-06,1.52435664470197e-06
2012-01-03,1.11622836557312e-06,1.49683478817308e-06,8.84001749359495e-07,1.52342506025306e-06,3.61570050485007e-06,2.91402707189612e-06
2012-01-04,1.4742796196778e-06,3.43354210303824e-06,2.32768953040212e-06,3.08291768848561e-06,3.74639013202325e-06,7.12871144750224e-06
2012-01-05,1.26938571606383e-06,3.58197873172409e-06,1.33789622844192e-06,2.69919604449542e-06,3.6849027352519e-06,3.43492279437846e-06
2012-01-06,2.23129102945122e-06,1.12387930343382e-06,2.52312293349545e-06,2.35804941727893e-06,4.56218493933574e-06,5.9621156961706e-06
2012-01-07,1.19196280227439e-06,1.27316907232889e-06,1.30236412478886e-06,2.11843964786246e-06,2.42281271640507e-06,3.58334193720121e-06
2012-01-08,2.12866256690334e-06,1.09335217869425e-05,4.6655126995334e-06,1.02054693896647e-05,4.58741530444803e-06,3.87139849923043e-06
2012-01-09,1.38958450162671e-06,1.60943541889345e-06,2.56283462565567e-06,2.04242143730186e-06,3.71150995944242e-06,5.57931542809418e-06
2012-01-10,5.36506770419701e-06,5.21646046891617e-06,3.29630572443629e-06,2.11797437979642e-06,1.57901143252995e-05,2.99912912740889e-06
2012-01-11,4.25193267051348e-06,3.56058762856167e-06,7.78662228891777e-07,2.85224380578886e-06,3.01610297780742e-06,3.40244774791765e-06
2012-01-12,4.29362586212397e-06,6.42390440407137e-06,1.51458913390476e-06,3.63585887905979e-06,2.17425867169556e-06,3.16246568358934e-06
2012-01-13,2.5306840779934e-06,1.47081913907931e-06,1.70079630043827e-06,1.23322824264615e-06,2.08370834130797e-06,1.83067000249802e-06
2012-01-14,2.05942659272987e-06,1.52334100321484e-06,2.74023954864163e-06,5.09281995633168e-06,1.55466577791633e-06,3.05357787754203e-06
2012-01-15,1.31582676455289e-06,1.38665017395974e-06,1.25209660820686e-06,1.64145668661789e-06,1.68405253605827e-06,3.19438114118043e-06
2012-01-16,1.5911162304569e-06,1.32620330117759e-06,2.38880376091381e-07,NA,2.31843847365094e-06,1.80320782284024e-06
2012-01-17,8.55815598045033e-07,8.96183136886268e-07,NA,NA,2.60360292647029e-06,3.32773226126062e-06
2012-01-18,9.52368893354892e-07,3.45413632358439e-06,NA,NA,2.96764890670595e-06,8.11750723728995e-06
2012-01-19,1.8030431431482e-06,4.42339612740917e-06,NA,NA,2.35057460966576e-06,1.52730464854393e-06
2012-01-20,6.40837012100972e-06,4.04487614877657e-06,NA,NA,2.96580644732062e-06,1.75111847980717e-06
2012-01-21,1.48018954677406e-06,3.05170315340419e-06,NA,NA,3.60596254476185e-06,7.2946938718761e-06
2012-01-22,4.96240791486871e-06,7.17652546650642e-06,NA,NA,1.62695702488962e-05,7.97550592852855e-06
2012-01-23,3.51128165028412e-06,7.91198932883414e-06,NA,NA,3.01619826626655e-06,3.65026489910005e-06
2012-01-24,4.28743775640215e-06,3.86727694057497e-06,NA,NA,3.72246392814013e-06,1.0693721948817e-06
2012-01-25,1.32121964369182e-06,1.25138670651801e-06,NA,NA,8.21098105771944e-06,7.37476157336255e-06
2012-01-26,1.32213943793447e-06,6.92777060262744e-06,NA,NA,5.11732414348064e-06,2.95363525406634e-06
2012-01-27,3.21227603733222e-06,1.42146873239253e-06,2.38692482393839e-06,1.26521325840141e-06,2.03439584262193e-06,1.84349199401611e-06
2012-01-28,2.52559735628555e-06,6.12136703637546e-06,2.02964924108962e-06,4.58697787895006e-06,2.60486249833901e-06,1.38887395878541e-06
2012-01-29,8.8269323700278e-06,4.60264751799861e-06,7.14580895323752e-06,7.1844072126599e-06,5.87038401815908e-06,4.15887997742946e-06
2012-01-30,3.15102073321764e-06,3.66949440672249e-06,2.68389194696187e-06,1.5523124405539e-06,4.84197696749897e-06,2.01873786733279e-06
2012-01-31,3.73750039068034e-06,2.68008285583134e-06,3.76823213804194e-06,1.69382425926247e-06,3.73914819641744e-06,1.52980924792026e-06
2012-02-01,3.52260742607789e-06,2.88210201939478e-06,3.43159691848635e-06,2.24580909241636e-06,1.9974133488504e-06,4.7350802407704e-06
2012-02-02,2.06097758442343e-06,1.96326363690126e-06,1.51932412149678e-06,1.08141261203017e-06,1.0350758256793e-06,2.80367869291077e-06
2012-02-03,4.04093630543563e-06,3.41785180034306e-06,3.27762788615501e-06,2.8031371331144e-06,3.01548748848996e-06,9.77861372089958e-06
2012-02-04,2.02752471185457e-06,4.87348409985157e-06,8.11653038294848e-07,3.51223937002641e-06,4.08492115434495e-06,3.77672754885959e-06
2012-02-05,3.55346707196408e-06,1.24938773202127e-06,2.19324267564223e-06,2.6236669023114e-06,2.82795142330219e-06,2.76552511770451e-06
2012-02-06,3.78488134550243e-06,2.83926059580295e-06,5.21190150868288e-06,2.38966845817466e-06,4.49490364882509e-06,2.36782280157839e-06
2012-02-07,1.54184992182965e-06,2.60840683457128e-06,1.44183455331716e-06,2.52920190466071e-06,2.41177361842311e-06,6.75256371697797e-06
2012-02-08,6.92620267208801e-07,2.41831458882485e-06,1.36150286610734e-06,1.69030384025194e-06,1.61910735166792e-06,1.15075305355483e-06
2012-02-09,4.71452101177051e-06,1.90012805626519e-06,4.08703740416894e-06,2.11388910005277e-06,3.8050038163166e-06,6.65485161288243e-06
2012-02-10,1.52728962691518e-06,4.33053332125666e-06,1.32395296055326e-06,6.19948363138172e-06,3.8465419930328e-06,3.80789332573378e-06
2012-02-11,1.19135019239443e-06,2.31415536041076e-06,1.21740380056537e-06,1.44296404949499e-06,9.94887388187349e-07,3.82087299502703e-06
2012-02-12,1.495021333025e-06,2.21701035101494e-06,2.16289841406511e-06,2.93275799457255e-06,3.0775011802204e-06,2.97090788300467e-06
2012-02-13,1.32511061102508e-06,2.0398202433657e-06,1.36618095666647e-06,2.02001299321001e-06,2.30674271997377e-06,1.80141202682978e-06
2012-02-14,1.64631595313133e-06,3.77303649344435e-06,1.48320680619249e-06,2.75744124931239e-06,1.60031031066236e-06,5.74472476799331e-06
2012-02-15,3.90819837212908e-06,2.2847790889263e-06,3.09433466221935e-06,2.05186199940403e-06,4.59400286935923e-06,3.34994876712401e-06
2012-02-16,2.59448281525785e-06,2.91376246791775e-06,2.01737236380547e-06,1.8762434884626e-06,2.26086014546666e-06,3.17416100951768e-06
2012-02-17,1.66906445226226e-06,3.4313396919724e-06,1.82983568182007e-06,2.03744223472372e-06,2.69227180828348e-06,2.66595061154048e-06
2012-02-18,4.77496800458134e-06,5.32419385200865e-06,2.70452616499679e-06,6.25676550893389e-06,3.12897868967627e-06,6.12689894969705e-06
2012-02-19,1.35659259211781e-06,1.25989642147439e-06,1.47167912050473e-06,1.3552228896404e-06,1.89222385524909e-06,1.95171445318108e-06
2012-02-20,2.25364156770388e-06,1.63881625125992e-06,2.12580057249473e-06,2.15811982644945e-06,3.86329413930979e-06,1.99222692612661e-06
2012-02-21,1.98372801440523e-06,1.09802863948062e-05,2.52587990012783e-06,7.42147506236696e-06,4.13244751152593e-06,1.56689278351397e-05
2012-02-22,1.85237351203623e-06,2.06968728430683e-06,9.80224912394544e-07,1.54771858618269e-06,1.54582474363342e-06,1.356169057429e-06
2012-02-23,5.01024974848706e-06,2.87892155948296e-06,4.53109471015826e-06,1.64320958669411e-06,2.90557448091082e-06,1.59722812863198e-06
2012-02-24,3.31630478697055e-06,4.69507070894597e-06,4.48260815003074e-06,4.20776737247653e-06,1.50082798645465e-06,1.5812216901845e-06
2012-02-25,5.05985543520437e-06,3.89656951931304e-06,3.82339091151814e-06,3.6242404604182e-06,2.74362106806448e-06,5.27944274423097e-06
2012-02-26,2.02544918540085e-06,1.26530060585095e-06,1.52522539779106e-06,7.20013983461954e-07,4.58217285567726e-06,1.40554433067773e-06
2012-02-27,2.32018375414971e-06,2.44854709959631e-06,2.42736829861709e-06,2.36785023786467e-06,1.33157662100817e-06,2.43132003400652e-06
2012-02-28,1.36263649361653e-06,7.61072351141217e-07,1.20520191683745e-06,7.33091982592923e-07,4.52808642499021e-06,1.47755193259444e-06
2012-02-29,1.46405992596154e-06,1.69298948380826e-06,1.67397192909471e-06,1.71337887163421e-06,1.47391659370825e-06,2.87028324423498e-06
2012-03-01,5.02433619471049e-06,4.73921102323399e-06,5.17522273820227e-06,3.91702681729171e-06,7.35848361108311e-06,6.46896873062512e-06
2012-03-02,1.59994048732607e-06,8.824638239754e-07,1.75550435935116e-06,1.33433391670003e-06,5.3213167581552e-06,5.99536736688527e-06
2012-03-03,3.22247395413254e-06,1.50891896469898e-06,2.02598437655286e-06,1.57843990672612e-06,2.41586366265086e-06,2.20144480714963e-06
2012-03-04,1.36486751466146e-06,1.92891463062506e-06,1.16727009369986e-06,1.90261371763062e-06,2.10705733779193e-06,4.50583667227575e-06
2012-03-05,2.99394558733127e-06,3.09461390720198e-06,2.98111731072228e-06,2.28978030097011e-06,4.80667035021754e-06,2.48586444204163e-06
2012-03-06,2.61420058844993e-06,4.22141660407783e-06,2.0463145198543e-06,2.62103574958638e-06,3.19494217544125e-06,2.79936123672473e-06
2012-03-07,2.27491893285306e-06,2.75527794225555e-06,2.41548682117582e-06,1.8020811945584e-06,2.42443398416892e-06,3.23422136572968e-06
2012-03-08,3.03837226515712e-06,2.45168974905638e-06,2.44340075168529e-06,1.22281468765714e-06,4.3702486436419e-06,1.70028790682814e-06
2012-03-09,2.16329380007597e-06,2.99086515500666e-06,2.66738759717463e-06,3.24802309220174e-06,2.32566547344037e-06,2.8727118514944e-06
2012-03-10,5.71223681167206e-06,1.3854860802245e-06,1.85187433065246e-06,1.52846660632355e-06,1.61414662417295e-06,1.45832310496998e-06
2012-03-11,2.13517436097992e-06,4.91701902203038e-06,3.05037567176619e-06,4.45450512923706e-06,1.98884782414895e-06,2.50788802384373e-06
2012-03-12,3.10929480285138e-06,2.51485765070995e-06,1.61443304563019e-06,1.90191569102128e-06,6.19785992798605e-06,1.44118717317481e-06
2012-03-13,6.91734841961797e-06,2.88204396016814e-06,4.42111650054564e-06,2.17936045295626e-06,8.73321627615661e-06,2.58773356987502e-06
2012-03-14,5.42944463906779e-06,3.33272337991395e-06,3.58759377419549e-06,2.4231368714287e-06,1.33193359942908e-06,3.29669452327443e-06
2012-03-15,3.38626094219483e-06,2.13115095909321e-06,2.91223176686157e-06,2.35907304873154e-06,2.19872128292828e-06,3.3625463084905e-06
2012-03-16,2.32547154970377e-06,4.31843477905814e-07,2.6151989601488e-06,5.90082711248204e-06,1.79956975079243e-06,3.3512792279453e-06
2012-03-17,2.56913868702972e-06,2.10917519999587e-06,2.78113769062301e-06,1.96950737390699e-06,2.73810779604023e-06,1.59257730019327e-05
2012-03-18,3.14007585696879e-06,3.55578107837265e-06,4.10181323488307e-06,3.10681131978549e-06,8.84343833421059e-06,1.7344937908508e-06
2012-03-19,1.15395782826139e-05,5.15868895983155e-06,3.76323225354013e-06,3.58868900123197e-06,1.71315534457602e-06,2.37822214713689e-06
2012-03-20,2.78870368852785e-06,2.30334184726468e-06,2.13274335630833e-06,3.21894098890152e-06,7.03090716196201e-06,6.26419075124618e-06
2012-03-21,2.12932532027036e-06,4.37018460043964e-06,1.64243290209043e-06,3.76230419083146e-06,1.32077560190178e-06,2.86491286011074e-06
2012-03-22,4.70545939088253e-06,2.91555950873508e-06,4.31708780168654e-06,1.5334978683229e-06,2.91301223330699e-06,4.39052437324848e-06
2012-03-23,4.0791953970188e-06,2.8272405887234e-06,4.14299987983511e-06,2.75400662303478e-06,2.51611511242254e-06,1.58125292544278e-06
2012-03-24,3.18608254314017e-06,1.61974760778277e-06,3.37098098859563e-06,1.22136862113863e-06,3.28158966893779e-06,4.61475890543568e-06
2012-03-25,2.26140347370168e-06,4.24689492053348e-06,2.72114969898721e-06,3.35340986750355e-06,2.51401555188056e-06,4.88896496320307e-06
2012-03-26,2.54820100721339e-06,2.9530771242882e-06,1.1812579837593e-06,2.66448891947777e-06,4.29217652938677e-06,2.16776631039129e-06
2012-03-27,9.04545871812095e-07,3.7244705848825e-06,3.42352354259808e-06,3.28232842592463e-06,3.05067331279535e-06,2.87689528558938e-06
2012-03-28,2.74133332543025e-06,3.72583999386502e-06,3.59565602959863e-06,3.06179251020979e-06,1.53659016522748e-06,1.83574237460001e-06
2012-03-29,3.82490763639648e-06,1.45516697253506e-06,3.39497838509682e-06,1.96750692543792e-06,2.28406006413681e-06,1.74136848225144e-06
2012-03-30,1.17837924728323e-06,3.79677268371871e-06,1.4880638773664e-06,4.36758793258254e-06,1.98665348198295e-06,1.5890245108641e-06
2012-03-31,1.68379023213341e-06,1.68522786242376e-06,3.1953246977855e-06,2.39134293229394e-06,1.43442552709589e-06,4.66553617827713e-06
2012-04-01,2.68940887760117e-06,4.38807502346114e-06,2.03996142072358e-06,2.52200229818767e-06,3.97120478174007e-06,2.50918169053408e-06
2012-04-02,2.78471859774463e-06,3.78851041446433e-06,1.80654234679357e-06,2.65795929532477e-06,4.19646557493321e-06,2.54356014358867e-06
2012-04-03,3.2770804263189e-06,2.71235621409745e-06,2.81951999536597e-06,2.41094219490046e-06,4.23387187688767e-06,3.56095411997876e-06
2012-04-04,3.92472928470468e-06,3.61409032477863e-06,7.79933814798125e-07,2.51478944329425e-06,3.49472409355434e-06,2.91251467783292e-06
2012-04-05,2.29001921191485e-06,1.78077997288115e-06,2.47723390963021e-06,1.57459435535728e-06,1.70347684059023e-06,1.67364893992908e-06
2012-04-06,3.07335883781934e-06,3.92593054591723e-06,2.51301948285639e-06,2.5104833168152e-06,4.8974049592197e-06,2.78237477104415e-06
2012-04-07,3.62519990007046e-06,3.72512390786431e-06,3.12122457432884e-06,3.63946379511113e-06,1.82581803230563e-06,3.03828467530515e-06
